dt,usr,title,body
2010-5-5 15:08:44,bigstar,请洛桑和日内瓦的朋友看过来，baby sitting的工作,"本帖最后由 bigstar 于 2010-5-5 16:23 编辑 
我的一位朋友想给她的女儿找一名会中文的baby sitter。她本人会普通话和粤语，孩子四岁半，母语是法语，但是听得懂普通话。由于朋友的工作原因，需要洛桑和日内瓦各一位baby sitter（当然，如果有哪位朋友同时两处都方便的话，更好）。
＝＝洛桑部分：
地点：St-Sulpice （距离EPFL和洛桑大学走路5分钟）
工作时间：周一、二、四、五的下午3点到6点 （8月23日开始）
＝＝日内瓦部分：
主要职责：12点接孩子放学(学校在Eaux Vives),带着孩子吃午饭(孩子自带午饭便当)，陪孩子玩到下午5点
工作时间：周三下午 （9月份开始）
baby sitting的工资面谈
如果有朋友感兴趣的话，请打电话给叶女士详谈，0798256369 (最好下午5点以后)"
2010-5-4 19:15:50,小缘08,招女实习生,"MONTREUX 旁边小镇的中餐急招酒店女实习生一名，要求有责任心，会基本的餐饮业法语，基本的服务，可即刻开工，有意者请尽快联系，无证免谈
联系电话   076 433  88  98"
2010-4-23 07:36:35,olivelife,聘请零时翻译,"翻译要求：
具备生物学、医学专业知识。
英语流利，懂法语、德语更好。
时间是5月18日-20日，地点：日内瓦。
如果有兴趣者。请发邮件给我，告知我你们的酬劳要求。谢谢。"
2010-5-1 14:43:23,visclou,中国餐馆寻找酒店管理女生,从6 月到12月，地点在LAUSANNE，有住宿，电话 078 831 39 27
2010-4-30 11:10:50,zhangxianliang,餐馆招楼面,"餐馆招人，在corserey,靠近弗莱堡。包吃住。请联系0764576831"
2010-4-26 12:31:29,汉升旅游,聘请翻译，4月30日,"聘请翻译一名
公务内容：保险行业
时间：4月30日上午10:00-12:00
地点：苏黎世
薪酬：100欧元(公务结束后当面支付)
有意者请联系我们，谢谢！
汉升旅游 Hanson Travel
Poller Kirchweg.65 
51105 Koeln(Germany) 
Tel +49 221 25918274 
Fax +49 221 2902812 
Web www.eutravel4u.com 
Email info@eutravel4u.com"
2010-4-23 16:02:21,zhangxianliang,餐馆招人,诚聘楼面和厨房。有意者请联系0764576831。找张先生
2010-4-21 12:56:34,visclou,洛桑中餐馆招聘酒店学生,"你们好，现我们招聘酒店管理学生做实习，6月初开始，6个月，有住房，请有意者来电
078 831 39 27 谢谢"
2010-4-21 23:11:34,mike199,lausanne麻将餐馆招聘服务员,"如题，招聘持有效证件的服务员一名，地址在ＳＴ　ＦＲＡＮＣＯＩＳＥ的ＭＡＮＯＲ餐厅旁边，具体请打电话咨询
0213290525　ＭＲ．ＦＲＡＮＣＯ，需用英文或法文交流．"
2010-4-14 22:40:04,黄美珍,高薪招人,"日内瓦火车站旁边的波记找工人，
工资3500，电话0797539738
打电话进去他们要说没有你就说我黄美珍介绍的他们就会收的"
2010-4-7 23:39:15,twmg,洛桑中餐招服务员,洛桑地区中餐招聘服务员，男女不限，会法语。有意者请打0798949909。多谢多谢。

2010-3-30 13:40:21,twmg,洛桑中餐招中泰餐厨师,洛桑中餐招中泰餐厨师，有意者请打0798949909.谢了。

2010-3-25 00:32:48,takaaki,洛桑餐厅寻找parttime洗碗工,"洛桑餐厅寻找parttime洗碗工
请联系takaaki@live.cn"
2010-2-17 15:36:39,swissing,帮厨已找到，招楼面长工,"本帖最后由 swissing 于 2010-2-20 03:55 编辑 
Fribourg弗里堡中餐3月初招楼面，
待遇好，包吃住，能上网～欲求一位勤快人，会法语，有经验，长期，有证件，证件种类不限～
联系电话：0264024202"
2010-3-26 22:54:35,tiana,诚聘 有没有懂网站建设 网页设计专业的朋友阿,朋友想请一个这样的人 有意的留下EMAIL
2010-3-26 16:40:25,小缘08,急招酒店实习生,本帖最后由 小缘08 于 2010-3-26 17:44 编辑 MONTREUX 旁边小镇的中餐急招酒店实习生一名，可即刻开工，有意者请尽快联系，无证免谈联系电话   076 433  88  98
2010-3-19 16:20:32,MICHELXU,聘 3月29日上午 英语口语翻译一名,"地址：苏黎世
会议时间：3月29号 上午 10点开始  大概 两小时左右
要求：英语口语流利
主要内容：关于葡萄酒方面
薪酬：80欧元一场（两小时左右）
联系方式：email/MSN:omylxs@hotmail.com
              QQ: 1043015115"

2010-3-19 15:26:42,glenn001,聘请英文翻译  日内瓦国际发明展4月20日到25日,"从邮箱看，lz自己好像会点法语啊。
我不会德语，也没空纯帮顶。"
2010-3-19 00:36:05,suisselol,法区找“实力“大厨,"诚聘大厨一名
条件：在瑞士至少6年厨房工作经验，大厨经验2年。
无证最好（汗！！！）
长工，立即可上班。
地点法区，工资待遇好商量，重要的是实力和诚意。
有意者站内联系，绝对速回。"
2010-3-18 00:35:45,takaaki,洛桑餐馆找酒店实习生一名,"本帖最后由 takaaki 于 2010-3-18 12:42 编辑 
洛桑餐馆找酒店实习生一名，5月3日开工（6月开工也可）
男生优先
发简历到takaaki@live.cn
然后我们给你回电话"
2010-3-7 21:03:08,J-Y,大家请教瑞士在哪儿能照美国签证照片?~~,"大家好~
请问你们知不知道瑞士哪儿可以照美国签证照片？
好像我的小妹妹想去美国~(s2107a) 
谢谢大家~(s2143a)"
2010-3-11 16:42:21,laohai,招聘翻译一名,"本公司现阶段开拓海外市场，需要招聘一名在国外的客服人员。 条件：1.英语流畅，有一定的英文沟通能力。 工作内容：1.处理客户提出的有关于产品的问题和邮件。 待遇：提成制,年底分红。 如有感兴趣的留学生想做兼职的请与我联系：MSN：henry_zhangvip@hotmail.com"
2009-11-21 13:43:59,sweetsummer,洛桑寿司厂招工,"本帖最后由 sweetsummer 于 2010-3-4 19:05 编辑 
。。。。。。。。。。。。。。"
2010-3-4 18:05:19,sweetsummer,洛桑寿司厂招工,"招聘] 洛桑寿司厂招工
洛桑的sushi 寿司工厂，现招聘员工，长期的。
地点是，离市中心15至20分钟公车。
须至少持有B,以上证件。语言中文或法语，或英语。会其中一种即可。
无特殊技能要求。
星期一至星期三，5点到13点左右。星期四至星期五，5点到14点。周六或周日的其中一天须上班
免费提供午餐。
工资待遇优厚，
请将英文或者法语简历发至ken@covedis.ch
工作细节面谈"
2010-3-3 13:08:43,alouette,寻找英汉翻译（圣加伦）,"如题，主要是英译汉，或许有少量的德语翻译，时间是3月18-20，请感兴趣的朋友联系，qq546756802,"
2009-12-21 20:52:16,cicy,有尝带物品回国,"有谁经常出入瑞士和上海的？
如果有这样的同志的话
麻烦告诉我下
前提是，行李有空间
想让您帮我带东西回去
当然是付费的
谢谢啦"
2010-1-8 22:28:29,Kittykitty,中医诊所招聘女翻译,"中医诊所招聘女翻译  要求条件：
人品好
语言:中文,法文 （口语良好）
工作地点：Martigny 50%-100%
有经验者优先取录,無经验可作培訓.
有意者请請電：078 661 43 58"
2010-2-21 14:13:11,tianmimi,3月1日 奔驰活动在苏黎世需要助理一名,具体什么呢？不如电话联系方便
2010-2-3 13:49:12,小米永明,招办公室文员及外勤,"日内瓦事务所欲找一名半工。办公室文员及外勤。
请注意：需要有瑞士合法居留。 学生身份，配偶等都可以，但一定要有瑞士合法居留（因为试用后需要签订工作合同及报税）
如有意请与我联络小米 永明旅游-------------------------------------------------------------------------全球机票销售中国签证旅游公务接待安排酒店待定文件公证翻译培训 Everbright Sàrlrue Mercerie 12Tel. 021 312 3991Fax.021 312 3992mi@everbright.ch"
2010-1-30 00:30:17,Yoyo.W,找一份保姆工作,"俺没钱，真糟糕。你会做的俺都喜欢，俺5个月没有喝过老火靓汤啦啊啊啊啊啊啊啊啊啊啊啊啊啊
祝楼主早日找到工作，到时候别忘了请俺喝一口汤，最近热气啊，来个海底椰炖竹丝鸡/花旗参煲鸡/莲藕绿豆猪骨汤。。。。。。。。。"
2010-2-10 18:19:17,抗抗,LV招聘宣讲会正式通知,"本帖最后由 抗抗 于 2010-2-10 19:42 编辑 让你的职业生涯一路美景——LV&苏黎世学联（ACSSZ）联合主办 LV招聘宣讲会Topic: Make Your Career a Beautiful Journey
         - Retail Career in Louis Vuitton, China 
Time: Feb 12, Friday 17：00-20：00 
Location: ETH HG D 5.2（瑞士联邦理工大学 主楼 D5.2教室）乘坐Tram 6/9/10均可达，车站名：ETH/UniversitaetsspitalPresenter: Phoebe CHANG
                Human Resources Development Manager
                Louis Vuitton, Paris Headquarter热忱欢迎对从事LV中国区或亚太区销售行业有兴趣的留学生朋友参与！愿通过我们提供的交流平台，您的职业生涯能一路美景，且行且歌！ PS:请有意者带上英文简历前往苏黎世学联ACSSZ"
2010-1-11 15:42:16,visclou,本店招聘女服务员,本店LAUSANNE招聘女服务员 1位， 有瑞士 居留证的 优先，078 831 39 27
2010-1-8 16:12:32,tango,诚聘中国乐器演奏,诚聘演奏中国乐器的朋友，2月15 号晚上，会古筝的优先。多谢。
2010-1-26 03:17:07,skwill,Montreux中医诊所诚聘中医师,"Montreux中医诊所诚聘中医师一名
正规中医学院本科毕业
具有多年针灸，推拿工作经验
有瑞士或欧盟居留
月薪税前6500瑞郎
每周5天工作日
有意者请将个人简历，医师资格证书，医师执业证书及毕业文凭发送至 skwill@live.cn
2月份可以开始工作者优先考虑
Clinique Phenix MTC
Rue de la paix 3
1820 Montreux
Suisse
Tel: 0041789238823"
2010-1-23 14:47:38,11楼的猫,急找25日周一苏黎世巴塞尔学生翻译，行程见内,你电话号码不对的嘛！
2010-1-22 14:21:30,eyes123395,招聘销售人员,"您好
我是一名刚刚毕业的学生
熟悉网络 在国内经常网上购物 
我会英语， 正在学习法语
现在一家酒店实习
为了改善决生活问题 我需要一份兼职工作
希望您能认真考虑我的申请
谢谢"
2010-1-21 15:58:53,逸人◆傲世,寻求德语翻译一名,"本帖最后由 逸人◆傲世 于 2010-1-21 17:07 编辑 
[兼职]寻求德语翻译一名（其他事项及工资面议）。
能够很好的用德语写作。
有意者请发邮件到下面的邮箱。longqing0920@hotmail.com"
2010-1-17 11:26:18,mike199,招聘,"洛桑招聘洛桑麻将餐馆招聘，须持有效证件
  服务员一名
   杂工一名
 有意者请联系 021 329 05 25  
老板 M. FRANCO 可以说英文和法文
地址, ESCALIERS   DU  GRAND PONT 3"
2010-1-13 19:16:51,jiafeiya,从这里开始创业   你的生活将会改变,广告吧·
2010-1-11 08:34:14,11楼的猫,急找裁缝,为本月31号演出的一个节目制作6套古典舞踏歌的演出服装。有意思者请尽快与我联系，谢谢！Email:Summerhuhz@gmail.com手机：0797663938
2010-1-9 17:24:22,skwill,Montreux中医诊所招聘中医师,"Montreux中医诊所招聘中医师一名
      
正规中医学院本科毕业
具有多年针灸，推拿工作经验
有瑞士或欧洲居留
月薪6000-7000瑞郎
有意者请将个人简历，医师资格证书，医师执业证书及毕业文凭发送至 skwill@live.cn"
2009-12-2 21:26:35,小脚丫,ST.GALLEN中餐馆招大厨,"ST.GALLEN中餐馆招大厨一名
有多年的工作经验和有效居留证B或者以上，男女不限。
有意者请电话咨询，联系时间请于早八点至晚八点
电话：076 276 71 69"
2010-1-5 03:18:05,tianmimi,苏黎世借车*有偿*,"本帖最后由 tianmimi 于 2010-1-5 10:22 编辑 
苏黎世，某天，我可能需要，一辆车，以及一个会开车的人
需要大概1到2小时，有车的朋友请联系，有偿，价格商量，或请大餐一顿(s2124a)"
2009-12-29 16:57:00,lengmeng,招聘信息,这里不能发这样的广告
2010-1-1 15:26:12,yantingming,新年快乐,祝大家新年快乐。。。。
2009-12-20 01:43:39,takaaki,洛桑餐厅招人,"洛桑餐厅招人
service 一名，要求会法语，年龄35岁以下，有经验有证的优先
酒店实习一名（男女不限）
请寄送简历到takaaki@live.cn
或者kingkao1201@yahoo.com.cn"
2009-12-10 23:02:09,tango,找临时工,"苏黎世市区找临时工一名，熟手楼面最好女生从11点45到2点15
有需要工作的请联系。电话0442014490"
2009-10-5 07:59:10,wsdfz,诚聘一名有经验的中医师,"诚聘一名有经验的中医师
赴瑞士工作针灸、推拿医生条件:
1.正规中医院校毕业，大学本科（五年制）及以上学历。
2.在知名医院从事相关中医临床工作(如神经系统病变).至少10年以上工作经验。
3.英语或者德语流利者优先。
4.有瑞士B居留证优先考虑.
有意者请把个人简历(英语或者德语), 医师执业证书, 医师资格证书, 毕业文凭发送至
以下电子邮箱:info@shengong.ch"
2009-10-15 23:20:24,recen,苏黎世 卡拉ok招学生实习。1月开始,苏黎世 卡拉ok酒吧　找女学生实习　明年１月１号开工　包吃住到手１６００小费６００到１０００。联系方式　０４４　４０１　３３５０　联系人　ｒｅｃｅｎ　。　清晚上７点后电话联系。
2009-12-3 00:23:19,mike199,洛桑招聘,"洛桑麻将餐馆招聘厨房帮工一名，须持有效证件
有意者请联系 021 329 05 25  
老板 M. FRANCO 可以说英文和法文
地址, ESCALIERS   DU  GRAND PONT 3"
2009-10-30 23:07:56,hgghgg,找一名女服务员,如题，会法语，有一定的经验，如果你有证，我们会给你瑞士人所拥有的待遇，如果你没有，我们也会考虑的，谢谢(s2143a)
